0x00000000,global_tags
0x000061F4,levels\dlc\docks\bitmaps\metal\pipe_coupling_normals
0x000061F5,levels\dlc\docks\bitmaps\metal\pipe_coupling_specular
0x000061F6,levels\dlc\docks\bitmaps\metal\pipe_coupling_height
0x000061F7,levels\dlc\docks\bitmaps\hydraulic_piston_unwrap_dif
0x000061F8,levels\dlc\docks\bitmaps\hydraulic_piston_unwrap_bump
0x000061F9,levels\dlc\docks\bitmaps\metal\hb_metal_grate_trim_01_diff
0x000061FA,levels\dlc\docks\bitmaps\metal\hb_metal_grate_trim_01_bump
0x000061FB,levels\dlc\docks\bitmaps\metal\sign_diffuse
0x000061FC,levels\dlc\docks\bitmaps\tar_paper_bump
0x000061FD,levels\dlc\docks\bitmaps\metal\metal_grey_generic_spec
0x000061FE,levels\dlc\docks\bitmaps\metal\docks_grate_split_fix
0x000061FF,levels\dlc\docks\bitmaps\rubber_bumper_diffuse
0x00006200,levels\dlc\docks\bitmaps\rubber_bumper_bump
0x00006201,levels\dlc\docks\bitmaps\rubber_bumper_height
0x00006202,levels\dlc\docks\bitmaps\terrain\dock_wood_blend
0x00006203,levels\dlc\docks\bitmaps\wood\dock_beam_base_diffuse
0x00006204,levels\dlc\docks\bitmaps\wood\dock_beam_base_bump
0x00006205,levels\dlc\docks\bitmaps\wood\dock_beam_base_diffuse2
0x00006206,levels\dlc\docks\bitmaps\wood\dock_beam_base_specular
0x00006207,levels\dlc\docks\bitmaps\wood\dock_beam_base_specular2
0x00006208,levels\dlc\docks\bitmaps\wood\dock_beam_base_diffuse3
0x00006209,levels\dlc\docks\bitmaps\wood\dock_beam_base_bump2
0x0000620A,levels\dlc\docks\bitmaps\metal\metal_ribbed_ceiling_zbump
0x0000620B,levels\dlc\docks\bitmaps\metal\metal_ribbed_ceiling_height
0x0000620C,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_large_roof_diffuse
0x0000620D,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_large_roof_bump
0x0000620E,levels\dlc\docks\bitmaps\metal\metal_ventshaft_fan
0x0000620F,levels\dlc\docks\bitmaps\metal\metal_ventshaft_fan_bump
0x00006210,levels\dlc\docks\bitmaps\metal\metal_ventshaft_opacity
0x00006211,levels\dlc\docks\bitmaps\metal\metal_ventshaft_height
0x00006212,levels\dlc\docks\bitmaps\metal\metal_floorplate_b_01
0x00006213,levels\dlc\docks\bitmaps\metal\metal_floorplate_b_01_bump
0x00006214,levels\dlc\docks\bitmaps\metal\conveyor_belt_diffuse
0x00006215,levels\dlc\docks\bitmaps\metal\conveyor_belt_bump
0x00006216,levels\dlc\docks\bitmaps\metal\conveyor_belt_2_diffuse
0x00006217,levels\dlc\docks\bitmaps\metal\conveyor_belt_2_bump
0x00006218,levels\dlc\docks\bitmaps\metal\metal_door_frame
0x00006219,levels\dlc\lockout\bitmaps\metal_door_frame_bump
0x0000621A,levels\dlc\docks\bitmaps\metal\kitchen_diff
0x0000621B,levels\dlc\docks\bitmaps\metal\kitchen_bump
0x0000621C,levels\dlc\docks\bitmaps\metal\kitchen_detail_bump
0x0000621D,levels\dlc\docks\bitmaps\coorigated_translucent_dif
0x0000621E,levels\dlc\lockout\bitmaps\metal_chain_link_fence
0x0000621F,levels\dlc\lockout\bitmaps\metal_chain_link_fence_bump
0x00006220,levels\dlc\lockout\bitmaps\metal_chain_link_fence_height
0x00006221,levels\dlc\docks\bitmaps\metal\metal_shell_white_2_diffuse
0x00006222,levels\shared\bitmaps\test_maps\gray_50
0x00006223,levels\dlc\docks\bitmaps\metal\metal_shell_grey_large_trim_2_diffuse
0x00006224,levels\dlc\docks\bitmaps\metal\metal_roofing_trim_dark_dif
0x00006225,levels\dlc\docks\bitmaps\metal\metal_roofing_trim_dark_bump
0x00006226,levels\dlc\docks\bitmaps\metal\metal_shell_white_3_diffuse
0x00006227,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_large_trim_2_gutter_diffuse
0x00006228,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_large_trim_2_gutter_bump
0x00006229,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_large_trim_2_gutter_spec
0x0000622A,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_large_diffuse
0x0000622B,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_large_bump
0x0000622C,levels\dlc\docks\bitmaps\metal\metal_shell_sienna_large_spec
0x0000622D,levels\dlc\docks\bitmaps\metal\metal_base_panel_diffuse
0x0000622E,levels\dlc\docks\bitmaps\metal\metal_base_panel_zbump
0x0000622F,levels\dlc\docks\bitmaps\ceiling_puffy_insulation_dif
0x00006230,levels\dlc\docks\bitmaps\ceiling_puffy_insulation_zbump
0x00006231,levels\dlc\docks\bitmaps\ceiling_puffy_insulation_height
0x00006232,levels\dlc\docks\bitmaps\metal\metal_ribbed_ceiling_dif
0x00006233,levels\dlc\docks\bitmaps\tar_paper_1_blend
0x00006234,levels\dlc\docks\bitmaps\tar_paper_dry
0x00006235,levels\dlc\docks\bitmaps\tar_paper_detail
0x00006236,levels\dlc\docks\bitmaps\tar_paper_damp
0x00006237,levels\dlc\docks\bitmaps\tar_paper_damp_detail
0x00006238,levels\dlc\docks\bitmaps\tar_paper_wet
0x00006239,levels\dlc\docks\bitmaps\walls_puffy_insulation_dif
0x0000623A,levels\dlc\docks\bitmaps\walls_puffy_insulation_zbump
0x0000623B,levels\dlc\docks\bitmaps\honeycomb_detail_bump
0x0000623C,levels\dlc\docks\bitmaps\walls_puffy_insulation_height
0x0000623D,levels\dlc\docks\bitmaps\metal\signs_metal_1_diffuse
0x0000623E,levels\dlc\docks\bitmaps\metal\signs_metal_1_bump
0x0000623F,levels\dlc\docks\bitmaps\metal\signs_metal_2_diffuse
0x00006240,levels\dlc\docks\bitmaps\metal\signs_metal_2_bump
0x00006241,levels\dlc\docks\bitmaps\terrain\dock_concrete_blend
0x00006242,levels\dlc\ghosttown\bitmaps\ghosttown_cement_detail
0x00006243,levels\dlc\docks\bitmaps\terrain\docks_cement_wet_detail
0x00006244,levels\dlc\docks\bitmaps\water\water_puddle
0x00006245,levels\dlc\docks\bitmaps\terrain\ground_d
0x00006246,levels\dlc\ghosttown\bitmaps\ground_d_bump
0x00006247,levels\dlc\docks\bitmaps\water\sewer_water
0x00006248,levels\dlc\docks\bitmaps\water\sewer_wate_bumpr
0x00006249,levels\dlc\docks\bitmaps\metal\solid_rail_panel_dif
0x0000624A,levels\dlc\docks\bitmaps\metal\solid_rail_panel_bump
0x0000624B,levels\dlc\docks\bitmaps\metal\solid_rail_trim_dif
0x0000624C,levels\dlc\docks\bitmaps\metal\solid_rail_trim_bump
0x0000624D,levels\dlc\docks\bitmaps\metal\metal_modular_panel_trim_diffuse
0x0000624E,levels\dlc\docks\bitmaps\metal\metal_modular_panel_trim_bump
0x0000624F,levels\dlc\docks\bitmaps\metal\sign_circular_diffuse
0x00006250,levels\dlc\docks\bitmaps\metal\sign_circular_bump
0x00006251,levels\dlc\docks\bitmaps\glass_factory_dif
0x00006252,levels\dlc\docks\bitmaps\sign_taco_diffuse
0x00006253,levels\solo\010_jungle\bitmaps\concrete\concrete_panel_aged
0x00006254,levels\solo\010_jungle\bitmaps\concrete\concrete_panel_aged_bump
0x00006255,levels\dlc\docks\bitmaps\water\docks_water_color
0x00006256,levels\dlc\docks\bitmaps\water\docks_multi_map
0x00006257,levels\dlc\docks\bitmaps\water\docks_foam_2
0x00006258,levels\dlc\docks\bitmaps\water\docks_foam_1
0x00006259,levels\dlc\docks\bitmaps\metal\pipe_set_a__diffuse
0x0000625A,levels\dlc\docks\bitmaps\metal\pipe_a_specular
0x0000625B,levels\dlc\docks\bitmaps\lamp_illum
0x0000625C,levels\dlc\docks\bitmaps\chain_machinery_dif
0x0000625D,levels\dlc\docks\bitmaps\chain_machinery_zbump
0x0000625E,levels\dlc\docks\bitmaps\light_volume_dust
0x0000625F,levels\dlc\fortress\sky\bitmaps\clouds_altocumulus_mask
0x00006260,levels\dlc\fortress\sky\bitmaps\clouds_altocumulus
0x00006261,levels\dlc\fortress\sky\bitmaps\salvation_matte_mountains_dif
0x00006262,levels\dlc\fortress\sky\bitmaps\salvation_clouds_horizon_dif
0x00006263,levels\dlc\fortress\sky\bitmaps\salvation_clouds_thunderhead_diff
0x00006264,levels\dlc\fortress\sky\bitmaps\salvation_thunderhead_lightening_dif
0x00006265,levels\dlc\fortress\sky\bitmaps\dunes_color
0x00006266,levels\dlc\fortress\sky\bitmaps\dunes_detail
0x00006267,levels\dlc\fortress\sky\bitmaps\dunes_zbump
0x00006268,levels\dlc\fortress\sky\bitmaps\salvation_the_cloud_dif
0x00006269,levels\dlc\fortress\sky\bitmaps\dunes_stripes
0x0000626A,levels\dlc\fortress\sky\bitmaps\dune_stripe_detail
0x0000626B,levels\multi\salvation\bitmaps\sal_nave_glass_bump
0x0000626C,levels\dlc\fortress\sky\bitmaps\clouds_horizon_sun
0x0000626D,levels\dlc\fortress\sky\bitmaps\clouds_horizon_sun_illum
0x0000626E,levels\dlc\fortress\sky\bitmaps\clouds_sunbathed
0x0000626F,levels\dlc\fortress\sky\bitmaps\horizon_mountains_tiling
0x00006270,objects\levels\dlc\fortress\bitmaps\fort_energy_blocker_sm
0x00006271,objects\levels\dlc\fortress\bitmaps\scanline_illum
0x00006272,levels\multi\snowbound\bitmaps\z_illum_gradient_vert
0x00006273,levels\dlc\fortress\bitmaps\panel_platform_center_albedo
0x00006274,levels\dlc\fortress\bitmaps\panel_platform_center_bump
0x00006275,levels\dlc\fortress\bitmaps\panel_platform_center_height
0x00006276,levels\dlc\fortress\bitmaps\glass_control_bump
0x00006277,levels\dlc\fortress\bitmaps\glass_panel_wall_inset_diffuse
0x00006278,levels\dlc\fortress\bitmaps\glass_panel_wall_inset_bump
0x00006279,levels\dlc\fortress\bitmaps\glass_panel_wall_inset_spec
0x0000627A,levels\dlc\fortress\bitmaps\panel_wall_alcove_specular
0x0000627B,levels\dlc\ghosttown\sky\bitmaps\clouds_patchy_mask
0x0000627C,levels\dlc\ghosttown\sky\bitmaps\clouds_puffy
0x0000627D,levels\dlc\warehouse\sky\bitmaps\buildings_roads
0x0000627E,levels\dlc\ghosttown\sky\bitmaps\terrain_dif
0x0000627F,levels\dlc\ghosttown\bitmaps\door_albedo
0x00006280,levels\dlc\ghosttown\bitmaps\crack_detail
0x00006281,levels\dlc\ghosttown\bitmaps\door_zbump
0x00006282,levels\dlc\ghosttown\bitmaps\wood_c
0x00006283,levels\dlc\ghosttown\bitmaps\panel_diff
0x00006284,levels\dlc\ghosttown\bitmaps\worn_metal_scratch_detail
0x00006285,levels\dlc\ghosttown\bitmaps\panel_zbump
0x00006286,levels\dlc\ghosttown\bitmaps\worn_metal_scrach_less_detailbump
0x00006287,levels\dlc\ghosttown\bitmaps\brick_c
0x00006288,levels\dlc\ghosttown\bitmaps\cracked_conc_detail
0x00006289,levels\dlc\ghosttown\bitmaps\brick_c_bump
0x0000628A,levels\dlc\ghosttown\bitmaps\cracked_conc_bump
0x0000628B,levels\dlc\ghosttown\bitmaps\conc_d_green
0x0000628C,levels\dlc\ghosttown\bitmaps\conc_d_bump
0x0000628D,levels\dlc\ghosttown\bitmaps\ghosttown_rough_stone
0x0000628E,levels\dlc\ghosttown\bitmaps\rebar_rusted
0x0000628F,levels\dlc\ghosttown\bitmaps\rebar_rusted_zbump
0x00006290,levels\dlc\ghosttown\bitmaps\metal_f
0x00006291,levels\dlc\ghosttown\bitmaps\metal_f_bump
0x00006292,levels\dlc\ghosttown\bitmaps\metal_a
0x00006293,levels\dlc\ghosttown\bitmaps\metal_a_bump
0x00006294,levels\dlc\ghosttown\bitmaps\ghosttown_rusted_metal
0x00006295,levels\dlc\ghosttown\bitmaps\ghosttown_rusted_metal_bump
0x00006296,levels\dlc\shared\decals\decal_road_stripe_longer_1
0x00006297,levels\dlc\shared\decals\decal_road_stripe_longer_2
0x00006298,levels\dlc\shared\decals\bitmaps\decal_ghosttown_pumphouse03
0x00006299,levels\dlc\shared\decals\bitmaps\decal_loading_only
0x0000629A,levels\dlc\ghosttown\bitmaps\ghosttown_decorator_plate
0x0000629B,levels\dlc\shared\decorators\bitmaps\bulletin_board
0x0000629C,levels\dlc\shared\decorators\bitmaps\schedule_board
0x0000629D,levels\dlc\shared\decorators\bitmaps\ghosttown_lichen_set
0x0000629E,levels\dlc\shared\decorators\bitmaps\ghosttown_creeper_vine
0x0000629F,levels\dlc\ghosttown\bitmaps\rubble
0x000062A0,levels\dlc\ghosttown\bitmaps\main_floor_blend
0x000062A1,levels\dlc\ghosttown\bitmaps\conc_c
0x000062A2,levels\dlc\ghosttown\bitmaps\conc_c_bump
0x000062A3,levels\dlc\ghosttown\bitmaps\ground_a
0x000062A4,levels\dlc\ghosttown\bitmaps\cracked_conc
0x000062A5,levels\dlc\ghosttown\bitmaps\ground_a_bump
0x000062A6,levels\dlc\ghosttown\bitmaps\conc_b_green
0x000062A7,levels\dlc\ghosttown\bitmaps\conc_b_bump
0x000062A8,levels\dlc\ghosttown\bitmaps\conc_a_green
0x000062A9,levels\dlc\ghosttown\bitmaps\conc_a_bump
0x000062AA,levels\dlc\ghosttown\bitmaps\metal_c
0x000062AB,levels\dlc\ghosttown\bitmaps\metal_c_zbump
0x000062AC,levels\dlc\ghosttown\bitmaps\brick_a_1
0x000062AD,levels\dlc\ghosttown\bitmaps\mortar_detail
0x000062AE,levels\dlc\ghosttown\bitmaps\brick_a_zbump
0x000062AF,levels\dlc\ghosttown\bitmaps\metal_junction
0x000062B0,levels\dlc\ghosttown\bitmaps\metal_junction_bump
0x000062B1,levels\dlc\ghosttown\bitmaps\conc_e
0x000062B2,levels\dlc\ghosttown\bitmaps\wall_a_bump
0x000062B3,levels\dlc\ghosttown\bitmaps\broken_concrete
0x000062B4,levels\dlc\ghosttown\bitmaps\brick_b
0x000062B5,levels\dlc\ghosttown\bitmaps\wood_a
0x000062B6,levels\dlc\ghosttown\bitmaps\column_broken
0x000062B7,levels\dlc\ghosttown\bitmaps\column_broken_bump
0x000062B8,levels\dlc\ghosttown\bitmaps\column_whole
0x000062B9,levels\dlc\ghosttown\bitmaps\column_whole_bump
0x000062BA,levels\shared\bitmaps\nature\earth_vegetation\gray
0x000062BB,levels\dlc\ghosttown\bitmaps\ghosttown_cement_detail_no_alpha
0x000062BC,levels\dlc\ghosttown\bitmaps\ghosttown_generator_flywheel
0x000062BD,levels\dlc\ghosttown\bitmaps\ghosttown_generator_flywheel_bump
0x000062BE,levels\dlc\ghosttown\bitmaps\grate_diff
0x000062BF,levels\dlc\ghosttown\bitmaps\grate_bump
0x000062C0,levels\dlc\ghosttown\bitmaps\wall_a
0x000062C1,levels\dlc\ghosttown\bitmaps\conc_b_blue
0x000062C2,levels\dlc\ghosttown\bitmaps\conc_b_blue_bump
0x000062C3,levels\dlc\ghosttown\bitmaps\warehouse_floor_blend
0x000062C4,levels\dlc\ghosttown\bitmaps\ghosttown_ground_blend
0x000062C5,levels\dlc\ghosttown\bitmaps\ground_b
0x000062C6,levels\dlc\ghosttown\bitmaps\ground_b_bump
0x000062C7,levels\dlc\ghosttown\bitmaps\ground_c
0x000062C8,levels\dlc\ghosttown\bitmaps\ground_c_bump
0x000062C9,levels\dlc\ghosttown\bitmaps\ground_d
0x000062CA,levels\dlc\ghosttown\bitmaps\ghosttown_cliff_blend
0x000062CB,levels\dlc\ghosttown\bitmaps\rock
0x000062CC,levels\dlc\ghosttown\bitmaps\rock_detail
0x000062CD,levels\dlc\ghosttown\bitmaps\rock_zbump
0x000062CE,levels\dlc\ghosttown\bitmaps\rock_detail_zbump
0x000062CF,levels\dlc\ghosttown\bitmaps\rock_algea_thick_detail
0x000062D0,levels\dlc\ghosttown\bitmaps\rock_algea_thick_bump
0x000062D1,levels\dlc\ghosttown\bitmaps\wall_a_cracks
0x000062D2,levels\dlc\ghosttown\bitmaps\wall_a_cracks_bump
0x000062D3,levels\solo\010_jungle\bitmaps\foliage\foliage_bush_large_bump
0x000062D4,levels\solo\010_jungle\bitmaps\foliage\foliage_bush_large_spec
0x000062D5,objects\levels\dlc\shared\water_sign\bitmaps\water_sign
0x000062D6,objects\halograms\bitmaps\beams
0x000062D7,levels\multi\isolation\sky\bitmaps\clouds_horizon_storm
0x000062D8,levels\multi\isolation\sky\bitmaps\matte_waypoint
0x000062D9,levels\multi\isolation\sky\bitmaps\matte_waypoint_reverse
0x000062DA,levels\multi\isolation\sky\bitmaps\clouds_stormy_overhead
0x000062DB,levels\multi\isolation\bitmaps\decal_flood_border1x4_dif
0x000062DC,levels\multi\isolation\bitmaps\decal_flood_border1x2_bump
0x000062DD,levels\multi\isolation\bitmaps\decal_flood_border1x2_dif
0x000062DE,levels\multi\isolation\bitmaps\cust_wall_rot_blend
0x000062DF,levels\multi\isolation\bitmaps\cust_wall_facade_dif
0x000062E0,levels\multi\isolation\bitmaps\cust_wall_facade_bump
0x000062E1,levels\multi\isolation\bitmaps\metal_crusty_dif
0x000062E2,levels\multi\isolation\bitmaps\flood_cellular_detail
0x000062E3,levels\multi\isolation\bitmaps\metal_crusty_bump
0x000062E4,levels\multi\construct\bitmaps\lift_sm_plasma_mask
0x000062E5,levels\multi\construct\bitmaps\plasma_map_a
0x000062E6,levels\shared\decorators\bitmaps\decorator_deadgrass_isolation
0x000062E7,levels\multi\isolation\bitmaps\cust_metal_crusty_blend
0x000062E8,levels\multi\isolation\bitmaps\cust_metal_crusty_bump
0x000062E9,levels\multi\isolation\bitmaps\flood_cellular_dif
0x000062EA,levels\multi\isolation\bitmaps\flood_cellular_bump
0x000062EB,levels\multi\isolation\bitmaps\cust_fins_front_dif
0x000062EC,levels\multi\isolation\bitmaps\cust_fins_front_bump
0x000062ED,levels\multi\isolation\bitmaps\cust_wall_top_dif
0x000062EE,levels\multi\isolation\bitmaps\cust_wall_top_bump
0x000062EF,levels\multi\isolation\bitmaps\metal_crusty_bump_detail
0x000062F0,levels\multi\isolation\bitmaps\cust_wall_stump_blend
0x000062F1,levels\multi\isolation\bitmaps\cust_wall_stump_dif
0x000062F2,levels\multi\isolation\bitmaps\cust_wall_stump_bump
0x000062F3,levels\multi\isolation\bitmaps\ground_flood_blend
0x000062F4,levels\multi\isolation\bitmaps\ground_flood_bump
0x000062F5,levels\multi\isolation\bitmaps\cust_wall_throne_dif
0x000062F6,levels\multi\isolation\bitmaps\cust_wall_throne_bump
0x000062F7,levels\multi\isolation\bitmaps\cust_wall_trim_dif
0x000062F8,levels\multi\isolation\bitmaps\cust_wall_trim_bump
0x000062F9,levels\multi\isolation\bitmaps\tech_for_lines_dif
0x000062FA,levels\multi\isolation\bitmaps\tech_for_lines_bump
0x000062FB,levels\multi\isolation\bitmaps\tech_for_lines_illum
0x000062FC,levels\multi\isolation\bitmaps\tech_for_lines_illum_detail
0x000062FD,levels\multi\isolation\bitmaps\glass_crusty_dif
0x000062FE,levels\multi\isolation\bitmaps\glass_crusty_spec_mask
0x000062FF,levels\multi\isolation\bitmaps\ground_blend
0x00006300,levels\multi\isolation\bitmaps\ground_grassy_dif
0x00006301,levels\multi\isolation\bitmaps\ground_overlay
0x00006302,levels\multi\isolation\bitmaps\ground_grassy_bump
0x00006303,levels\multi\isolation\bitmaps\ground_grassy_flood
0x00006304,levels\multi\isolation\bitmaps\ground_grassy_flood_bump
0x00006305,levels\multi\isolation\bitmaps\light_strip_crusty_bump
0x00006306,levels\multi\isolation\bitmaps\light_strip_crusty_illum
0x00006307,levels\multi\isolation\bitmaps\temp\nature_tuber_dif
0x00006308,levels\multi\isolation\bitmaps\temp\nature_tuber_parallax
0x00006309,levels\multi\isolation\bitmaps\light_cone_illum
0x0000630A,levels\multi\isolation\bitmaps\light_cone_illum_detail
0x0000630B,levels\multi\isolation\bitmaps\outtree_leaf_isolation
0x0000630C,levels\dlc\lockout\sky\bitmaps\ice_diff
0x0000630D,levels\dlc\lockout\sky\bitmaps\iceshelf01
0x0000630E,levels\dlc\lockout\sky\bitmaps\sw_ice_crag_detail
0x0000630F,levels\dlc\lockout\sky\bitmaps\snow_fluffy2
0x00006310,levels\dlc\lockout\sky\bitmaps\sw_ice_crag_bump
0x00006311,levels\dlc\lockout\sky\bitmaps\ice_diff_illum
0x00006312,levels\dlc\lockout\sky\bitmaps\iceshelf_base
0x00006313,levels\dlc\lockout\sky\bitmaps\frozenwater_tiling
0x00006314,levels\dlc\lockout\sky\bitmaps\iceshelf_base_alpha
0x00006315,levels\dlc\lockout\sky\bitmaps\frozenwater_tiling_bump
0x00006316,levels\dlc\lockout\sky\bitmaps\iceshelf_bump
0x00006317,levels\dlc\lockout\sky\bitmaps\iceshelf_base_spec
0x00006318,objects\bitmaps\reflection_maps\bluish_glass
0x00006319,levels\dlc\lockout\sky\bitmaps\shelf_backdrop
0x0000631A,levels\dlc\lockout\sky\bitmaps\moondog
0x0000631B,levels\dlc\lockout\sky\bitmaps\full_moon
0x0000631C,levels\dlc\lockout\sky\bitmaps\water_base
0x0000631D,levels\dlc\lockout\sky\bitmaps\water_shimmer_base
0x0000631E,levels\dlc\lockout\sky\bitmaps\water_shimmer
0x0000631F,levels\dlc\lockout\sky\bitmaps\water_near_base
0x00006320,levels\dlc\lockout\sky\bitmaps\water_bump_large
0x00006321,levels\dlc\lockout\sky\bitmaps\water_shadow
0x00006322,levels\dlc\lockout\sky\bitmaps\matte_horizon
0x00006323,levels\dlc\lockout\sky\bitmaps\clouds_cirrus_mask
0x00006324,levels\dlc\lockout\sky\bitmaps\clouds_cirrus
0x00006325,levels\dlc\lockout\sky\bitmaps\aurora_mask
0x00006326,levels\dlc\lockout\sky\bitmaps\aurora_warp
0x00006327,levels\dlc\lockout\sky\bitmaps\aurora_color
0x00006328,levels\dlc\lockout\sky\bitmaps\clouds_hazy_wisps_base
0x00006329,levels\dlc\lockout\sky\bitmaps\clouds_hazy_wisps_detail
0x0000632A,levels\dlc\lockout\sky\bitmaps\clouds_hazy_wisps_overlay
0x0000632B,levels\dlc\lockout\sky\bitmaps\clouds_ground_base
0x0000632C,levels\dlc\lockout\sky\bitmaps\clouds_ground_overlay
0x0000632D,levels\dlc\lockout\sky\bitmaps\contrail_overlay
0x0000632E,levels\dlc\lockout\sky\bitmaps\contrail_detail_1
0x0000632F,levels\dlc\lockout\sky\bitmaps\platform_shadow
0x00006330,levels\dlc\lockout\bitmaps\lockout_metal_grey
0x00006331,objects\levels\dlc\lockout\bitmaps\celltower_diff
0x00006332,objects\levels\dlc\lockout\bitmaps\celltower_bump
0x00006333,objects\levels\dlc\lockout\bitmaps\celltower_opacity
0x00006334,objects\levels\dlc\lockout\bitmaps\windcups_diff
0x00006335,objects\levels\dlc\lockout\bitmaps\core_shelf_diff
0x00006336,objects\levels\dlc\lockout\bitmaps\core_shelf_bump
0x00006337,objects\levels\dlc\lockout\bitmaps\core_shelf_opacity
0x00006338,objects\levels\dlc\lockout\bitmaps\windcups_bump
0x00006339,objects\levels\dlc\lockout\bitmaps\windsock_diff
0x0000633A,objects\levels\dlc\lockout\bitmaps\windsock_zbump
0x0000633B,levels\dlc\lockout\bitmaps\metal_ramp
0x0000633C,levels\dlc\lockout\bitmaps\metal_ramp_bump
0x0000633D,objects\levels\dlc\lockout\bitmaps\radar_bar_diff
0x0000633E,objects\levels\dlc\lockout\bitmaps\radar_bar_bump
0x0000633F,levels\dlc\lockout\bitmaps\metal_chain_link
0x00006340,levels\dlc\lockout\bitmaps\metal_chain_link_bump
0x00006341,levels\dlc\lockout\bitmaps\metal_chain_link_height
0x00006342,levels\dlc\warehouse\bitmaps\ware_wall_poop
0x00006343,levels\dlc\lockout\decals\decal_suction_1
0x00006344,levels\dlc\lockout\decals\lockout_decal_server_control
0x00006345,levels\dlc\lockout\decals\lockout_decal_command_01
0x00006346,levels\dlc\lockout\decals\lockout_decal_command_02
0x00006347,objects\levels\dlc\warehouse\bitmaps\dlc_panel_crate_diff
